CVE ID,#,Product Type,Vendor,Product,Version,Year
CVE-2019-1010299,1,Application,Rust-lang,Rust,*,2019
CVE-2019-1010298,1,OS,Linaro,Op-tee,*,2019
CVE-2019-1010297,1,OS,Linaro,Op-tee,*,2019
CVE-2019-1010296,1,OS,Linaro,Op-tee,*,2019
CVE-2019-1010295,1,OS,Linaro,Op-tee,*,2019
CVE-2019-1010294,1,OS,Linaro,Op-tee,*,2019
CVE-2019-1010293,1,OS,Linaro,Op-tee,*,2019
CVE-2019-1010292,1,OS,Linaro,Op-tee,*,2019
CVE-2019-1010290,1,Application,Cmsmadesimple,Bable\,Multilingual Site,2019
CVE-2019-1010287,1,Application,Timesheet Next Gen Project,Timesheet Next Gen,*,2019
CVE-2019-1010283,1,Application,Univention,Univention Corporate Server,*,2019
CVE-2019-1010279,1,Application,Oisf,Suricata,*,2019
CVE-2019-1010275,1,Application,Helm,Helm,*,2019
CVE-2019-1010268,1,Application,Ladon Project,Ladon,*,2019
CVE-2019-1010266,1,Application,Lodash,Lodash,*,2019
CVE-2019-1010263,1,Application,Perl Crypt\,\,Jwt Project,2019
CVE-2019-1010261,1,Application,Gitea,Gitea,*,2019
CVE-2019-1010260,1,Application,Ktlint Project,Ktlint,*,2019
CVE-2019-1010259,1,Application,Saltstack,Salt 2018,3.0,2019
CVE-2019-1010259,2,Application,Saltstack,Salt 2019,2.0,2019
CVE-2019-1010258,1,Application,Nanosvg Project,Nanosvg,-,2019
CVE-2019-1010257,1,Application,Article2pdf Project,Article2pdf,*,2019
CVE-2019-1010252,1,OS,Linuxfoundation,Open Network Operating System,*,2019
CVE-2019-1010251,1,Application,Oisf,Suricata,4.0.2,2019
CVE-2019-1010251,2,Application,Oisf,Suricata,4.0.3,2019
CVE-2019-1010251,3,Application,Oisf,Suricata,4.0.5,2019
CVE-2019-1010251,4,Application,Oisf,Suricata,4.1.0,2019
CVE-2019-1010250,1,OS,Linuxfoundation,Open Network Operating System,*,2019
CVE-2019-1010249,1,OS,Linuxfoundation,Open Network Operating System,*,2019
CVE-2019-1010248,1,Application,I-doit,I-doit,*,2019
CVE-2019-1010247,1,Application,Zmartzone,Mod Auth Openidc,*,2019
CVE-2019-1010246,1,Application,Mailcleaner,Mailcleaner,*,2019
CVE-2019-1010245,1,OS,Linuxfoundation,Open Network Operating System,*,2019
CVE-2019-1010241,1,Application,Jenkins,Credentials Binding,1.17,2019
CVE-2019-1010239,1,Application,Cjson Project,Cjson,1.7.8,2019
CVE-2019-1010239,2,Application,Oracle,Timesten In-memory Database,*,2019
CVE-2019-1010238,1,OS,Canonical,Ubuntu Linux,19.04,2019
CVE-2019-1010238,2,OS,Debian,Debian Linux,10.0,2019
CVE-2019-1010238,3,OS,Fedoraproject,Fedora,29,2019
CVE-2019-1010238,4,OS,Fedoraproject,Fedora,30,2019
CVE-2019-1010238,5,Application,Gnome,Pango,*,2019
CVE-2019-1010238,6,Application,Oracle,Sd-wan Edge,7.3,2019
CVE-2019-1010238,7,Application,Oracle,Sd-wan Edge,8.0,2019
CVE-2019-1010238,8,Application,Oracle,Sd-wan Edge,8.1,2019
CVE-2019-1010238,9,Application,Oracle,Sd-wan Edge,8.2,2019
CVE-2019-1010238,10,OS,Redhat,Enterprise Linux,8.0,2019
CVE-2019-1010238,11,OS,Redhat,Enterprise Linux Desktop,7.0,2019
CVE-2019-1010238,12,OS,Redhat,Enterprise Linux Eus,7.4,2019
CVE-2019-1010238,13,OS,Redhat,Enterprise Linux Eus,7.6,2019
CVE-2019-1010238,14,OS,Redhat,Enterprise Linux Eus,8.1,2019
CVE-2019-1010238,15,OS,Redhat,Enterprise Linux Eus,8.2,2019
CVE-2019-1010238,16,OS,Redhat,Enterprise Linux Eus,8.4,2019
CVE-2019-1010238,17,OS,Redhat,Enterprise Linux Server,7.0,2019
CVE-2019-1010238,18,OS,Redhat,Enterprise Linux Server Aus,7.6,2019
CVE-2019-1010238,19,OS,Redhat,Enterprise Linux Server Aus,7.7,2019
CVE-2019-1010238,20,OS,Redhat,Enterprise Linux Server Aus,8.2,2019
CVE-2019-1010238,21,OS,Redhat,Enterprise Linux Server Aus,8.4,2019
CVE-2019-1010238,22,OS,Redhat,Enterprise Linux Server Tus,7.6,2019
CVE-2019-1010238,23,OS,Redhat,Enterprise Linux Server Tus,7.7,2019
CVE-2019-1010238,24,OS,Redhat,Enterprise Linux Server Tus,8.2,2019
CVE-2019-1010238,25,OS,Redhat,Enterprise Linux Server Tus,8.4,2019
CVE-2019-1010238,26,OS,Redhat,Enterprise Linux Workstation,7.0,2019
CVE-2019-1010238,27,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1010238,28,Application,Redhat,Openshift Container Platform,4.1,2019
CVE-2019-1010237,1,Application,Ilias,Ilias,*,2019
CVE-2019-1010234,1,OS,Linuxfoundation,Open Network Operating System,*,2019
CVE-2019-1010232,1,Application,Juniper,Libslax,0.22.0,2019
CVE-2019-1010228,1,OS,Fedoraproject,Fedora,29,2019
CVE-2019-1010228,2,OS,Fedoraproject,Fedora,30,2019
CVE-2019-1010228,3,Application,Offis,Dcmtk,*,2019
CVE-2019-1010221,1,OS,Lineageos,Lineageos,*,2019
CVE-2019-1010220,1,Application,Tcpdump,Tcpdump,4.9.2,2019
CVE-2019-1010218,1,Application,Cherokee-project,Cherokee Web Server,*,2019
CVE-2019-1010209,1,Application,Gorul,Gourl,*,2019
CVE-2019-1010207,1,Application,Genetechsolutions,Pie Register,3.0.15,2019
CVE-2019-1010206,1,Application,Http Request Project,Http Request,6.0,2019
CVE-2019-1010205,1,Application,Linagora,Hublin,-,2019
CVE-2019-1010204,1,Application,GNU,Binutils,*,2019
CVE-2019-1010204,2,Application,GNU,Binutils Gold,*,2019
CVE-2019-1010204,3,Application,Netapp,Hci Management Node,-,2019
CVE-2019-1010204,4,Application,Netapp,Solidfire,-,2019
CVE-2019-1010202,1,Application,Jeesite,Jeesite,1.2.7,2019
CVE-2019-1010201,1,Application,Jeesite,Jeesite,1.2.7,2019
CVE-2019-1010200,1,Application,Google,Voice Builder,-,2019
CVE-2019-1010199,1,Application,Servicestack,Servicestack,4.5.14,2019
CVE-2019-1010193,1,Application,Hisiphp,Hisiphp,1.0.8,2019
CVE-2019-1010191,1,Application,Marginalia Project,Marginalia,*,2019
CVE-2019-1010190,1,Application,Mgetty Project,Mgetty,*,2019
CVE-2019-1010189,1,Application,Mgetty Project,Mgetty,*,2019
CVE-2019-1010183,1,Application,Serde-yaml Project,Serde-yaml,*,2019
CVE-2019-1010182,1,Application,Yaml-rust Project,Yaml-rust,*,2019
CVE-2019-1010180,1,Application,GNU,GDB,*,2019
CVE-2019-1010180,2,OS,Opensuse,Leap,15.0,2019
CVE-2019-1010180,3,OS,Opensuse,Leap,15.1,2019
CVE-2019-1010179,1,Application,Phkp Project,Phkp,-,2019
CVE-2019-1010178,1,Application,Modx,Fred,1.0.0,2019
CVE-2019-1010178,2,Application,Modx,Fred,1.0.0,2019
CVE-2019-1010178,3,Application,Modx,Fred,1.0.0,2019
CVE-2019-1010178,4,Application,Modx,Fred,1.0.0,2019
CVE-2019-1010178,5,Application,Modx,Fred,1.0.0,2019
CVE-2019-1010178,6,Application,Modx,Fred,1.0.0,2019
CVE-2019-1010178,7,Application,Modx,Fred,1.0.0,2019
CVE-2019-1010177,1,Application,Jsish,Jsish,2.4.70 2.047,2019
CVE-2019-1010176,1,Application,Jerryscript,Jerryscript,*,2019
CVE-2019-1010174,1,Application,Cimg,The Cimg Library,*,2019
CVE-2019-1010173,1,Application,Jsish,Jsish,2.4.84 2.0484,2019
CVE-2019-1010172,1,Application,Jsish,Jsish,2.4.84 2.0484,2019
CVE-2019-1010171,1,Application,Jsish,Jsish,2.4.83 2.0483,2019
CVE-2019-1010170,1,Application,Jsish,Jsish,2.4.77 2.0477,2019
CVE-2019-1010169,1,Application,Jsish,Jsish,2.4.77 2.0477,2019
CVE-2019-1010163,1,Application,Socusoft,Photo 2 Video Converter,8.0.0,2019
CVE-2019-1010163,2,Application,Socusoft,Photo 2 Video Converter,8.0.0,2019
CVE-2019-1010162,1,Application,Jsish,Jsish,2.4.77 2.0477,2019
CVE-2019-1010161,1,Application,Perl-crypt-jwt Project,Perl-crypt-jwt,*,2019
CVE-2019-1010153,1,Application,Zzcms,Zzcms,*,2019
CVE-2019-1010152,1,Application,Zzcms,Zzcms,*,2019
CVE-2019-1010151,1,Application,Zzcms,Zzmcms,*,2019
CVE-2019-1010150,1,Application,Zzcms,Zzcms,*,2019
CVE-2019-1010149,1,Application,Zzcms,Zzcms,*,2019
CVE-2019-1010148,1,Application,Zzcms,Zzcms,*,2019
CVE-2019-1010142,1,Application,Scapy,Scapy,2.4.0,2019
CVE-2019-1010127,1,Application,Vcftools Project,Vcftools,*,2019
CVE-2019-1010124,1,Application,Webappick,Woocommerce Product Feed,*,2019
CVE-2019-1010123,1,Application,Modx,Modx Revolution,*,2019
CVE-2019-1010113,1,Application,Premiumsoftware,Cleditor,*,2019
CVE-2019-1010112,1,Application,Phpcoo,Oecms,*,2019
CVE-2019-1010112,2,Application,Phpcoo,Oecms,4.3.r60321,2019
CVE-2019-1010104,1,Application,Techytalk,Quick Chat,*,2019
CVE-2019-1010101,1,Application,Akeo,Rufus,*,2019
CVE-2019-1010100,1,Application,Akeo,Rufus,*,2019
CVE-2019-1010096,1,Application,Domainmod,Domainmod,4.10.0,2019
CVE-2019-1010095,1,Application,Domainmod,Domainmod,4.10.0,2019
CVE-2019-1010094,1,Application,Domainmod,Domainmod,4.10.0,2019
CVE-2019-1010091,1,Application,Tiny,Tinymce,*,2019
CVE-2019-1010084,1,Application,Dancer\,\,Plugin\,2019
CVE-2019-1010083,1,Application,Palletsprojects,Flask,*,2019
CVE-2019-1010069,1,Application,Moinejf,Abcm2ps,8.13.20,2019
CVE-2019-1010066,1,Application,Llnl,Model Specific Registers-safe,1.1.0,2019
CVE-2019-1010065,1,Application,Sleuthkit,The Sleuth Kit,*,2019
CVE-2019-1010062,1,Application,Pluck-cms,Pluckcms,*,2019
CVE-2019-1010060,1,Application,Nasa,Cfitsio,*,2019
CVE-2019-1010057,1,OS,Debian,Debian Linux,9.0,2019
CVE-2019-1010057,2,OS,Fedoraproject,Fedora,29,2019
CVE-2019-1010057,3,OS,Fedoraproject,Fedora,30,2019
CVE-2019-1010057,4,Application,Nfdump Project,Nfdump,*,2019
CVE-2019-1010054,1,Application,Dolibarr,Dolibarr,7.0.0,2019
CVE-2019-1010044,1,Application,Archivesunleashed,Graphpass,-,2019
CVE-2019-1010043,1,Application,Quake3e Project,Quake3e,-,2019
CVE-2019-1010039,1,Application,Ulaunchelf Project,Ulaunchelf,*,2019
CVE-2019-1010038,1,Application,Openmodelica,Omcompiler,*,2019
CVE-2019-1010034,1,Application,Deepsoft,Weblibrarian,*,2019
CVE-2019-1010028,1,Application,School College Portal With Erp Script Project,School College Portal With Erp Script,*,2019
CVE-2019-1010025,1,Application,GNU,Glibc,-,2019
CVE-2019-1010024,1,Application,GNU,Glibc,-,2019
CVE-2019-1010023,1,Application,GNU,Glibc,-,2019
CVE-2019-1010022,1,Application,GNU,Glibc,-,2019
CVE-2019-1010018,1,Application,Zammad,Zammad,*,2019
CVE-2019-1010018,2,Application,Zammad,Zammad,2.3.0,2019
CVE-2019-1010017,1,Application,Libnmap,Libnmap,*,2019
CVE-2019-1010016,1,Application,Dolibarr,Dolibarr,6.0.4,2019
CVE-2019-1010009,1,Application,Dglogik,Dglux Server,*,2019
CVE-2019-1010006,1,Application,Gnome,Evince,3.26.0,2019
CVE-2019-1010005,1,Application,Hexoeditor Project,Hexoeditor,1.1.8,2019
CVE-2019-1010004,1,Application,Sound Exchange Project,Sound Exchange,*,2019
CVE-2019-1003099,1,Application,Jenkins,Openid,*,2019
CVE-2019-1003098,1,Application,Jenkins,Openid,*,2019
CVE-2019-1003097,1,Application,Jenkins,Crowd Integration,*,2019
CVE-2019-1003096,1,Application,Jenkins,Testfairy,*,2019
CVE-2019-1003095,1,Application,Jenkins,Perfecto Mobile,*,2019
CVE-2019-1003094,1,Application,Jenkins,Open Stf,*,2019
CVE-2019-1003093,1,Application,Jenkins,Nomad,*,2019
CVE-2019-1003092,1,Application,Jenkins,Nomad,*,2019
CVE-2019-1003091,1,Application,Jenkins,Soasta Cloudtest,*,2019
CVE-2019-1003090,1,Application,Jenkins,Soasta Cloudtest,*,2019
CVE-2019-1003089,1,Application,Jenkins,Upload To Pgyer,*,2019
CVE-2019-1003088,1,Application,Jenkins,Fabric Beta Publisher,*,2019
CVE-2019-1003087,1,Application,Jenkins,Chef Sinatra,*,2019
CVE-2019-1003086,1,Application,Jenkins,Chef Sinatra,*,2019
CVE-2019-1003085,1,Application,Jenkins,Zephyr Enterprise Test Management,*,2019
CVE-2019-1003084,1,Application,Jenkins,Zephyr Enterprise Test Management,*,2019
CVE-2019-1003083,1,Application,Jenkins,Gearman,*,2019
CVE-2019-1003082,1,Application,Jenkins,Gearman,*,2019
CVE-2019-1003081,1,Application,Jenkins,Openshift Deployer,*,2019
CVE-2019-1003080,1,Application,Jenkins,Openshift Deployer,*,2019
CVE-2019-1003079,1,Application,Jenkins,Vmware Lab Manager Slaves,*,2019
CVE-2019-1003078,1,Application,Jenkins,Vmware Lab Manager Slaves,*,2019
CVE-2019-1003077,1,Application,Jenkins,Audit To Database,*,2019
CVE-2019-1003076,1,Application,Jenkins,Audit To Database,*,2019
CVE-2019-1003075,1,Application,Jenkins,Audit To Database,-,2019
CVE-2019-1003074,1,Application,Jenkins,Hyper.sh Commons,-,2019
CVE-2019-1003073,1,Application,Jenkins,Vs Team Services Continuous Deployment,*,2019
CVE-2019-1003072,1,Application,Jenkins,Wildfly Deployer,*,2019
CVE-2019-1003071,1,Application,Jenkins,Octopusdeploy,*,2019
CVE-2019-1003070,1,Application,Jenkins,Veracode-scanner,*,2019
CVE-2019-1003069,1,Application,Jenkins,Aqua Security Scanner,*,2019
CVE-2019-1003068,1,Application,Jenkins,Vmware Vrealize Automation,*,2019
CVE-2019-1003067,1,Application,Jenkins,Trac Publisher,*,2019
CVE-2019-1003066,1,Application,Jenkins,Bugzilla,*,2019
CVE-2019-1003065,1,Application,Jenkins,Cloudshare Docker-machine,*,2019
CVE-2019-1003064,1,Application,Jenkins,Aws-device-farm,*,2019
CVE-2019-1003063,1,Application,Jenkins,Amazon Sns Build Notifier,*,2019
CVE-2019-1003062,1,Application,Jenkins,Aws Cloudwatch Logs Publisher,*,2019
CVE-2019-1003061,1,Application,Jenkins,Jenkins-cloudformation-plugin,*,2019
CVE-2019-1003060,1,Application,Jenkins,Official Owasp Zap,*,2019
CVE-2019-1003059,1,Application,Jenkins,Ftp Publisher,*,2019
CVE-2019-1003058,1,Application,Jenkins,Ftp Publisher,*,2019
CVE-2019-1003057,1,Application,Jenkins,Bitbucket Approve,*,2019
CVE-2019-1003056,1,Application,Jenkins,Websphere Deployer,*,2019
CVE-2019-1003055,1,Application,Jenkins,Ftp Publisher,*,2019
CVE-2019-1003054,1,Application,Jenkins,Jira Issue Updater,*,2019
CVE-2019-1003053,1,Application,Jenkins,Hockeyapp,*,2019
CVE-2019-1003052,1,Application,Jenkins,Aws Elastic Beanstalk Publisher,*,2019
CVE-2019-1003051,1,Application,Jenkins,IRC,*,2019
CVE-2019-1003049,1,Application,Jenkins,Jenkins,*,2019
CVE-2019-1003049,2,Application,Jenkins,Jenkins,*,2019
CVE-2019-1003049,3,Application,Oracle,Communications Cloud Native Core Automated Test Suite,1.9.0,2019
CVE-2019-1003049,4,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003047,1,Application,Jenkins,Fortify On Demand Uploader,*,2019
CVE-2019-1003046,1,Application,Jenkins,Fortify On Demand Uploader,*,2019
CVE-2019-1003045,1,Application,Trustsource,Ecs Publisher,*,2019
CVE-2019-1003041,1,Application,Jenkins,Pipeline\, Groovy,2019
CVE-2019-1003041,2,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003040,1,Application,Jenkins,Script Security,*,2019
CVE-2019-1003040,2,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003039,1,Application,Jenkins,Appdynamics,*,2019
CVE-2019-1003037,1,Application,Jenkins,Azure Vm Agents,*,2019
CVE-2019-1003036,1,Application,Jenkins,Azure Vm Agents,*,2019
CVE-2019-1003035,1,Application,Jenkins,Azure Vm Agents,*,2019
CVE-2019-1003034,1,Application,Jenkins,Job Dsl,*,2019
CVE-2019-1003034,2,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003033,1,Application,Jenkins,Groovy,*,2019
CVE-2019-1003032,1,Application,Jenkins,Email Extension,*,2019
CVE-2019-1003031,1,Application,Jenkins,Matrix Project,*,2019
CVE-2019-1003031,2,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003030,1,Application,Jenkins,Pipeline\, Groovy,2019
CVE-2019-1003030,2,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003029,1,Application,Jenkins,Script Security,*,2019
CVE-2019-1003029,2,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003028,1,Application,Jenkins,Jms Messaging,*,2019
CVE-2019-1003027,1,Application,Jenkins,Octopusdeploy,*,2019
CVE-2019-1003026,1,Application,Jenkins,Mattermost,*,2019
CVE-2019-1003025,1,Application,Jenkins,Cloud Foundry,*,2019
CVE-2019-1003024,1,Application,Jenkins,Script Security,*,2019
CVE-2019-1003024,2,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003023,1,Application,Jenkins,Warnings Next Generation,*,2019
CVE-2019-1003022,1,Application,Jenkins,Monitoring,*,2019
CVE-2019-1003021,1,Application,Jenkins,Openid Connect Authentication,*,2019
CVE-2019-1003020,1,Application,Jenkins,Kanboard,*,2019
CVE-2019-1003019,1,Application,Jenkins,Github Oauth,*,2019
CVE-2019-1003018,1,Application,Jenkins,Github Oauth,*,2019
CVE-2019-1003016,1,Application,Jenkins,Job Import,*,2019
CVE-2019-1003015,1,Application,Jenkins,Job Import,*,2019
CVE-2019-1003012,1,Application,Jenkins,Blue Ocean,*,2019
CVE-2019-1003012,2,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003011,1,Application,Jenkins,Token Macro,*,2019
CVE-2019-1003011,2,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003010,1,Application,Jenkins,GIT,*,2019
CVE-2019-1003010,2,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003009,1,Application,Jenkins,Active Directory,*,2019
CVE-2019-1003008,1,Application,Jenkins,Warnings Next Generation,*,2019
CVE-2019-1003007,1,Application,Jenkins,Warnings,*,2019
CVE-2019-1003006,1,Application,Jenkins,Groovy,*,2019
CVE-2019-1003005,1,Application,Jenkins,Script Security,*,2019
CVE-2019-1003004,1,Application,Jenkins,Jenkins,*,2019
CVE-2019-1003004,2,Application,Jenkins,Jenkins,*,2019
CVE-2019-1003004,3,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003003,1,Application,Jenkins,Jenkins,*,2019
CVE-2019-1003003,2,Application,Jenkins,Jenkins,*,2019
CVE-2019-1003003,3,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003002,1,Application,Jenkins,Pipeline\, Declarative,2019
CVE-2019-1003002,2,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003001,1,Application,Jenkins,Pipeline\, Groovy,2019
CVE-2019-1003001,2,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1003000,1,Application,Jenkins,Script Security,*,2019
CVE-2019-1003000,2,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1002101,1,Application,Kubernetes,Kubernetes,*,2019
CVE-2019-1002101,2,Application,Kubernetes,Kubernetes,1.14.0,2019
CVE-2019-1002101,3,Application,Redhat,Openshift Container Platform,3.9,2019
CVE-2019-1002101,4,Application,Redhat,Openshift Container Platform,3.10,2019
CVE-2019-1002101,5,Application,Redhat,Openshift Container Platform,3.11,2019
CVE-2019-1002100,1,Application,Kubernetes,Kubernetes,*,2019
CVE-2019-1000031,1,Application,Article2pdf Project,Article2pdf,*,2019
CVE-2019-1000024,1,Application,Opt-net,Ng-netms,*,2019
CVE-2019-1000023,1,Application,Opt-net,Ng-netms,*,2019
CVE-2019-1000022,1,Application,Taoensso,Sente,*,2019
CVE-2019-1000021,1,Application,Slixmpp Project,Slixmpp,*,2019
CVE-2019-1000020,1,OS,Canonical,Ubuntu Linux,14.04,2019
