CVE ID,#,Product Type,Vendor,Product,Version,Update,Edition,Language
CVE-2015-8669,42,Application,Phpmyadmin,Phpmyadmin,4.4.14.1,*,*,*
CVE-2015-8669,43,Application,Phpmyadmin,Phpmyadmin,4.4.15,*,*,*
CVE-2015-8669,44,Application,Phpmyadmin,Phpmyadmin,4.4.15.1,*,*,*
CVE-2015-8669,45,Application,Phpmyadmin,Phpmyadmin,4.5.0,*,*,*
CVE-2015-8669,46,Application,Phpmyadmin,Phpmyadmin,4.5.0.1,*,*,*
CVE-2015-8669,47,Application,Phpmyadmin,Phpmyadmin,4.5.0.2,*,*,*
CVE-2015-8669,48,Application,Phpmyadmin,Phpmyadmin,4.5.1,*,*,*
CVE-2015-8669,49,Application,Phpmyadmin,Phpmyadmin,4.5.2,*,*,*
CVE-2015-8669,50,Application,Phpmyadmin,Phpmyadmin,4.5.3,*,*,*
CVE-2015-8664,1,Application,Google,Chrome,*,*,*,*
CVE-2015-8663,1,Application,Ffmpeg,Ffmpeg,2.8.3,*,*,*
CVE-2015-8662,1,Application,Ffmpeg,Ffmpeg,*,*,*,*
CVE-2015-8661,1,Application,Ffmpeg,Ffmpeg,*,*,*,*
CVE-2015-8660,1,OS,Linux,Linux Kernel,*,*,*,*
CVE-2015-8601,1,Application,Chat Room Project,Chat Room,7.x-2.0,*,*,*
CVE-2015-8601,2,Application,Chat Room Project,Chat Room,7.x-2.1,*,*,*
CVE-2015-8600,1,Application,SAP,Mobile Platform,*,*,*,*
CVE-2015-8580,1,Application,Foxitsoftware,Foxit Reader,*,*,*,*
CVE-2015-8580,2,Application,Foxitsoftware,Phantompdf,*,*,*,*
CVE-2015-8579,1,Application,Kaspersky,Total Security 2015,15.0.2.361,*,*,*
CVE-2015-8578,1,Application,AVG,Internet Security,2015,*,*,*
CVE-2015-8572,1,Application,Autodesk,Design Review,2013,*,*,*
CVE-2015-8571,1,Application,Autodesk,Design Review,2013,*,*,*
CVE-2015-8570,1,Application,Lepide,Active Directory Self Service,-,*,*,*
CVE-2015-8566,1,Application,Joomla,Session,1.3.0,*,*,*
CVE-2015-8565,1,Application,Joomla,Joomla\!,3.2.0,*,*,*
CVE-2015-8565,2,Application,Joomla,Joomla\!,3.2.1,*,*,*
CVE-2015-8565,3,Application,Joomla,Joomla\!,3.2.2,*,*,*
CVE-2015-8565,4,Application,Joomla,Joomla\!,3.2.3,*,*,*
CVE-2015-8565,5,Application,Joomla,Joomla\!,3.2.4,*,*,*
CVE-2015-8565,6,Application,Joomla,Joomla\!,3.3.0,*,*,*
CVE-2015-8565,7,Application,Joomla,Joomla\!,3.3.1,*,*,*
CVE-2015-8565,8,Application,Joomla,Joomla\!,3.3.2,*,*,*
CVE-2015-8565,9,Application,Joomla,Joomla\!,3.3.3,*,*,*
CVE-2015-8565,10,Application,Joomla,Joomla\!,3.3.4,*,*,*
CVE-2015-8565,11,Application,Joomla,Joomla\!,3.4.0,*,*,*
CVE-2015-8565,12,Application,Joomla,Joomla\!,3.4.1,*,*,*
CVE-2015-8565,13,Application,Joomla,Joomla\!,3.4.2,*,*,*
CVE-2015-8565,14,Application,Joomla,Joomla\!,3.4.3,*,*,*
CVE-2015-8565,15,Application,Joomla,Joomla\!,3.4.4,*,*,*
CVE-2015-8565,16,Application,Joomla,Joomla\!,3.4.5,*,*,*
CVE-2015-8564,1,Application,Joomla,Joomla\!,3.4.0,*,*,*
CVE-2015-8564,2,Application,Joomla,Joomla\!,3.4.1,*,*,*
CVE-2015-8564,3,Application,Joomla,Joomla\!,3.4.3,*,*,*
CVE-2015-8564,4,Application,Joomla,Joomla\!,3.4.4,*,*,*
CVE-2015-8564,5,Application,Joomla,Joomla\!,3.4.5,*,*,*
CVE-2015-8563,1,Application,Joomla,Joomla\!,3.2.0,*,*,*
CVE-2015-8563,2,Application,Joomla,Joomla\!,3.2.1,*,*,*
CVE-2015-8563,3,Application,Joomla,Joomla\!,3.2.2,*,*,*
CVE-2015-8563,4,Application,Joomla,Joomla\!,3.2.3,*,*,*
CVE-2015-8563,5,Application,Joomla,Joomla\!,3.2.4,*,*,*
CVE-2015-8563,6,Application,Joomla,Joomla\!,3.3.0,*,*,*
CVE-2015-8563,7,Application,Joomla,Joomla\!,3.3.1,*,*,*
CVE-2015-8563,8,Application,Joomla,Joomla\!,3.3.2,*,*,*
CVE-2015-8563,9,Application,Joomla,Joomla\!,3.3.3,*,*,*
CVE-2015-8563,10,Application,Joomla,Joomla\!,3.3.4,*,*,*
CVE-2015-8563,11,Application,Joomla,Joomla\!,3.3.5,*,*,*
CVE-2015-8563,12,Application,Joomla,Joomla\!,3.4.0,*,*,*
CVE-2015-8563,13,Application,Joomla,Joomla\!,3.4.1,*,*,*
CVE-2015-8563,14,Application,Joomla,Joomla\!,3.4.3,*,*,*
CVE-2015-8563,15,Application,Joomla,Joomla\!,3.4.4,*,*,*
CVE-2015-8563,16,Application,Joomla,Joomla\!,3.4.5,*,*,*
CVE-2015-8562,1,Application,Joomla,Joomla\!,1.5.0,*,*,*
CVE-2015-8562,2,Application,Joomla,Joomla\!,1.5.1,*,*,*
CVE-2015-8562,3,Application,Joomla,Joomla\!,1.5.2,*,*,*
CVE-2015-8562,4,Application,Joomla,Joomla\!,1.5.3,*,*,*
CVE-2015-8562,5,Application,Joomla,Joomla\!,1.5.4,*,*,*
CVE-2015-8562,6,Application,Joomla,Joomla\!,1.5.6,*,*,*
CVE-2015-8562,7,Application,Joomla,Joomla\!,1.5.7,*,*,*
CVE-2015-8562,8,Application,Joomla,Joomla\!,1.5.8,*,*,*
CVE-2015-8562,9,Application,Joomla,Joomla\!,1.5.9,*,*,*
CVE-2015-8562,10,Application,Joomla,Joomla\!,1.5.10,*,*,*
CVE-2015-8562,11,Application,Joomla,Joomla\!,1.5.11,*,*,*
CVE-2015-8562,12,Application,Joomla,Joomla\!,1.5.12,*,*,*
CVE-2015-8562,13,Application,Joomla,Joomla\!,1.5.13,*,*,*
CVE-2015-8562,14,Application,Joomla,Joomla\!,1.5.14,*,*,*
CVE-2015-8562,15,Application,Joomla,Joomla\!,1.5.15,*,*,*
CVE-2015-8562,16,Application,Joomla,Joomla\!,1.5.16,*,*,*
CVE-2015-8562,17,Application,Joomla,Joomla\!,1.5.17,*,*,*
CVE-2015-8562,18,Application,Joomla,Joomla\!,1.5.18,*,*,*
CVE-2015-8562,19,Application,Joomla,Joomla\!,1.5.19,*,*,*
CVE-2015-8562,20,Application,Joomla,Joomla\!,1.5.20,*,*,*
CVE-2015-8562,21,Application,Joomla,Joomla\!,1.5.21,*,*,*
CVE-2015-8562,22,Application,Joomla,Joomla\!,1.5.22,*,*,*
CVE-2015-8562,23,Application,Joomla,Joomla\!,1.5.23,*,*,*
CVE-2015-8562,24,Application,Joomla,Joomla\!,1.5.24,*,*,*
CVE-2015-8562,25,Application,Joomla,Joomla\!,1.5.25,*,*,*
CVE-2015-8562,26,Application,Joomla,Joomla\!,1.5.26,*,*,*
CVE-2015-8562,27,Application,Joomla,Joomla\!,1.6.0,*,*,*
CVE-2015-8562,28,Application,Joomla,Joomla\!,1.6.1,*,*,*
CVE-2015-8562,29,Application,Joomla,Joomla\!,1.6.2,*,*,*
CVE-2015-8562,30,Application,Joomla,Joomla\!,1.6.3,*,*,*
CVE-2015-8562,31,Application,Joomla,Joomla\!,1.6.4,*,*,*
CVE-2015-8562,32,Application,Joomla,Joomla\!,1.6.5,*,*,*
CVE-2015-8562,33,Application,Joomla,Joomla\!,1.6.6,*,*,*
CVE-2015-8562,34,Application,Joomla,Joomla\!,1.7.0,*,*,*
CVE-2015-8562,35,Application,Joomla,Joomla\!,1.7.1,*,*,*
CVE-2015-8562,36,Application,Joomla,Joomla\!,1.7.2,*,*,*
CVE-2015-8562,37,Application,Joomla,Joomla\!,1.7.3,*,*,*
CVE-2015-8562,38,Application,Joomla,Joomla\!,1.7.4,*,*,*
CVE-2015-8562,39,Application,Joomla,Joomla\!,1.7.5,*,*,*
CVE-2015-8562,40,Application,Joomla,Joomla\!,2.5.0,*,*,*
CVE-2015-8562,41,Application,Joomla,Joomla\!,2.5.1,*,*,*
CVE-2015-8562,42,Application,Joomla,Joomla\!,2.5.2,*,*,*
CVE-2015-8562,43,Application,Joomla,Joomla\!,2.5.3,*,*,*
CVE-2015-8562,44,Application,Joomla,Joomla\!,2.5.4,*,*,*
CVE-2015-8562,45,Application,Joomla,Joomla\!,2.5.5,*,*,*
CVE-2015-8562,46,Application,Joomla,Joomla\!,2.5.6,*,*,*
CVE-2015-8562,47,Application,Joomla,Joomla\!,2.5.7,*,*,*
CVE-2015-8562,48,Application,Joomla,Joomla\!,2.5.8,*,*,*
CVE-2015-8562,49,Application,Joomla,Joomla\!,2.5.9,*,*,*
CVE-2015-8562,50,Application,Joomla,Joomla\!,2.5.10,*,*,*
CVE-2015-8562,51,Application,Joomla,Joomla\!,2.5.11,*,*,*
CVE-2015-8562,52,Application,Joomla,Joomla\!,2.5.12,*,*,*
CVE-2015-8562,53,Application,Joomla,Joomla\!,2.5.13,*,*,*
CVE-2015-8562,54,Application,Joomla,Joomla\!,2.5.14,*,*,*
CVE-2015-8562,55,Application,Joomla,Joomla\!,2.5.15,*,*,*
CVE-2015-8562,56,Application,Joomla,Joomla\!,2.5.16,*,*,*
CVE-2015-8562,57,Application,Joomla,Joomla\!,2.5.17,*,*,*
CVE-2015-8562,58,Application,Joomla,Joomla\!,2.5.18,*,*,*
CVE-2015-8562,59,Application,Joomla,Joomla\!,2.5.19,*,*,*
CVE-2015-8562,60,Application,Joomla,Joomla\!,2.5.20,*,*,*
CVE-2015-8562,61,Application,Joomla,Joomla\!,2.5.21,*,*,*
CVE-2015-8562,62,Application,Joomla,Joomla\!,2.5.22,*,*,*
CVE-2015-8562,63,Application,Joomla,Joomla\!,2.5.23,*,*,*
CVE-2015-8562,64,Application,Joomla,Joomla\!,2.5.24,*,*,*
CVE-2015-8562,65,Application,Joomla,Joomla\!,2.5.25,*,*,*
CVE-2015-8562,66,Application,Joomla,Joomla\!,2.5.26,*,*,*
CVE-2015-8562,67,Application,Joomla,Joomla\!,2.5.27,*,*,*
CVE-2015-8562,68,Application,Joomla,Joomla\!,2.5.28,*,*,*
CVE-2015-8562,69,Application,Joomla,Joomla\!,3.0.0,*,*,*
CVE-2015-8562,70,Application,Joomla,Joomla\!,3.0.1,*,*,*
CVE-2015-8562,71,Application,Joomla,Joomla\!,3.0.2,*,*,*
CVE-2015-8562,72,Application,Joomla,Joomla\!,3.0.3,*,*,*
CVE-2015-8562,73,Application,Joomla,Joomla\!,3.1.0,*,*,*
CVE-2015-8562,74,Application,Joomla,Joomla\!,3.1.1,*,*,*
CVE-2015-8562,75,Application,Joomla,Joomla\!,3.1.2,*,*,*
CVE-2015-8562,76,Application,Joomla,Joomla\!,3.1.3,*,*,*
CVE-2015-8562,77,Application,Joomla,Joomla\!,3.1.4,*,*,*
CVE-2015-8562,78,Application,Joomla,Joomla\!,3.1.5,*,*,*
CVE-2015-8562,79,Application,Joomla,Joomla\!,3.1.6,*,*,*
CVE-2015-8562,80,Application,Joomla,Joomla\!,3.2.0,*,*,*
CVE-2015-8562,81,Application,Joomla,Joomla\!,3.2.1,*,*,*
CVE-2015-8562,82,Application,Joomla,Joomla\!,3.2.2,*,*,*
CVE-2015-8562,83,Application,Joomla,Joomla\!,3.2.3,*,*,*
CVE-2015-8562,84,Application,Joomla,Joomla\!,3.2.4,*,*,*
CVE-2015-8562,85,Application,Joomla,Joomla\!,3.3.0,*,*,*
CVE-2015-8562,86,Application,Joomla,Joomla\!,3.3.1,*,*,*
CVE-2015-8562,87,Application,Joomla,Joomla\!,3.3.2,*,*,*
CVE-2015-8562,88,Application,Joomla,Joomla\!,3.3.3,*,*,*
CVE-2015-8562,89,Application,Joomla,Joomla\!,3.3.4,*,*,*
CVE-2015-8562,90,Application,Joomla,Joomla\!,3.4.0,*,*,*
CVE-2015-8562,91,Application,Joomla,Joomla\!,3.4.1,*,*,*
CVE-2015-8562,92,Application,Joomla,Joomla\!,3.4.2,*,*,*
CVE-2015-8562,93,Application,Joomla,Joomla\!,3.4.3,*,*,*
CVE-2015-8562,94,Application,Joomla,Joomla\!,3.4.4,*,*,*
CVE-2015-8562,95,Application,Joomla,Joomla\!,3.4.5,*,*,*
CVE-2015-8561,1,Application,Schneider-electric,Proclima,*,*,*,*
CVE-2015-8543,1,OS,Linux,Linux Kernel,*,*,*,*
CVE-2015-8507,1,OS,Google,Android,6.0,*,*,*
CVE-2015-8506,1,OS,Google,Android,*,*,*,*
CVE-2015-8506,2,OS,Google,Android,6.0,*,*,*
CVE-2015-8505,1,OS,Google,Android,*,*,*,*
CVE-2015-8480,1,Application,Google,Chrome,*,*,*,*
CVE-2015-8479,1,Application,Google,Chrome,*,*,*,*
CVE-2015-8478,1,Application,Google,Chrome,*,*,*,*
CVE-2015-8478,2,Application,Google,V8,*,*,*,*
CVE-2015-8476,1,OS,Debian,Debian Linux,6.0,*,*,*
CVE-2015-8476,2,OS,Debian,Debian Linux,7.0,*,*,*
CVE-2015-8476,3,OS,Debian,Debian Linux,8.0,*,*,*
CVE-2015-8476,4,Application,Phpmailer Project,Phpmailer,*,*,*,*
CVE-2015-8467,1,OS,Canonical,Ubuntu Linux,12.04,*,*,*
CVE-2015-8467,2,OS,Canonical,Ubuntu Linux,14.04,*,*,*
CVE-2015-8467,3,OS,Canonical,Ubuntu Linux,15.04,*,*,*
CVE-2015-8467,4,OS,Canonical,Ubuntu Linux,15.10,*,*,*
CVE-2015-8467,5,OS,Debian,Debian Linux,7.0,*,*,*
CVE-2015-8467,6,OS,Debian,Debian Linux,8.0,*,*,*
CVE-2015-8467,7,Application,Samba,Samba,*,*,*,*
CVE-2015-8461,1,Application,ISC,Bind,8.4.7,*,*,*
CVE-2015-8461,2,Application,ISC,Bind,9.0,*,*,*
CVE-2015-8461,3,Application,ISC,Bind,9.0.1,*,*,*
CVE-2015-8461,4,Application,ISC,Bind,9.1,*,*,*
CVE-2015-8461,5,Application,ISC,Bind,9.1.1,*,*,*
CVE-2015-8461,6,Application,ISC,Bind,9.1.2,*,*,*
CVE-2015-8461,7,Application,ISC,Bind,9.1.3,*,*,*
CVE-2015-8461,8,Application,ISC,Bind,9.2,*,*,*
CVE-2015-8461,9,Application,ISC,Bind,9.2.0,*,*,*
CVE-2015-8461,10,Application,ISC,Bind,9.2.1,*,*,*
CVE-2015-8461,11,Application,ISC,Bind,9.2.2,*,*,*
CVE-2015-8461,12,Application,ISC,Bind,9.2.2,P3,*,*
CVE-2015-8461,13,Application,ISC,Bind,9.2.3,*,*,*
CVE-2015-8461,14,Application,ISC,Bind,9.2.4,*,*,*
CVE-2015-8461,15,Application,ISC,Bind,9.2.5,*,*,*
CVE-2015-8461,16,Application,ISC,Bind,9.2.6,*,*,*
CVE-2015-8461,17,Application,ISC,Bind,9.2.7,*,*,*
CVE-2015-8461,18,Application,ISC,Bind,9.3,*,*,*
CVE-2015-8461,19,Application,ISC,Bind,9.3.0,*,*,*
CVE-2015-8461,20,Application,ISC,Bind,9.3.1,*,*,*
CVE-2015-8461,21,Application,ISC,Bind,9.3.2,*,*,*
CVE-2015-8461,22,Application,ISC,Bind,9.3.3,*,*,*
CVE-2015-8461,23,Application,ISC,Bind,9.4,*,*,*
CVE-2015-8461,24,Application,ISC,Bind,9.4.0,*,*,*
CVE-2015-8461,25,Application,ISC,Bind,9.4.0,RC1,*,*
CVE-2015-8461,26,Application,ISC,Bind,9.4.1,*,*,*
CVE-2015-8461,27,Application,ISC,Bind,9.4.2,*,*,*
CVE-2015-8461,28,Application,ISC,Bind,9.4.3,RC1,*,*
CVE-2015-8461,29,Application,ISC,Bind,9.4.3,*,*,*
CVE-2015-8461,30,Application,ISC,Bind,9.5,*,*,*
CVE-2015-8461,31,Application,ISC,Bind,9.5.0,RC1,*,*
CVE-2015-8461,32,Application,ISC,Bind,9.5.0,*,*,*
CVE-2015-8461,33,Application,ISC,Bind,9.5.1,RC1,*,*
CVE-2015-8461,34,Application,ISC,Bind,9.5.1,*,*,*
CVE-2015-8461,35,Application,ISC,Bind,9.5.1,RC2,*,*
CVE-2015-8461,36,Application,ISC,Bind,9.5.2,RC1,*,*
CVE-2015-8461,37,Application,ISC,Bind,9.5.2,*,*,*
CVE-2015-8461,38,Application,ISC,Bind,9.5.3,*,*,*
CVE-2015-8461,39,Application,ISC,Bind,9.5.3,RC1,*,*
CVE-2015-8461,40,Application,ISC,Bind,9.6,R6 Rc2,*,*
CVE-2015-8461,41,Application,ISC,Bind,9.6,R5 P1,*,*
CVE-2015-8461,42,Application,ISC,Bind,9.6,*,*,*
CVE-2015-8461,43,Application,ISC,Bind,9.6,R9 P1,*,*
CVE-2015-8461,44,Application,ISC,Bind,9.6,R6 Rc1,*,*
CVE-2015-8461,45,Application,ISC,Bind,9.6,R7 P2,*,*
CVE-2015-8461,46,Application,ISC,Bind,9.6,R7 P1,*,*
CVE-2015-8461,47,Application,ISC,Bind,9.6,R6 B1,*,*
CVE-2015-8461,48,Application,ISC,Bind,9.6.0,*,*,*
CVE-2015-8461,49,Application,ISC,Bind,9.6.0,P1,*,*
CVE-2015-8461,50,Application,ISC,Bind,9.6.0,RC1,*,*
CVE-2015-8461,51,Application,ISC,Bind,9.6.0,RC2,*,*
CVE-2015-8461,52,Application,ISC,Bind,9.6.1,P3,*,*
CVE-2015-8461,53,Application,ISC,Bind,9.6.1,RC1,*,*
CVE-2015-8461,54,Application,ISC,Bind,9.6.1,*,*,*
CVE-2015-8461,55,Application,ISC,Bind,9.6.1,P1,*,*
CVE-2015-8461,56,Application,ISC,Bind,9.6.1,P2,*,*
CVE-2015-8461,57,Application,ISC,Bind,9.6.2,*,*,*
CVE-2015-8461,58,Application,ISC,Bind,9.6.2,RC1,*,*
CVE-2015-8461,59,Application,ISC,Bind,9.6.3,RC1,*,*
CVE-2015-8461,60,Application,ISC,Bind,9.6.3,*,*,*
CVE-2015-8461,61,Application,ISC,Bind,9.7.0,RC1,*,*
CVE-2015-8461,62,Application,ISC,Bind,9.7.0,RC2,*,*
CVE-2015-8461,63,Application,ISC,Bind,9.7.0,B1,*,*
CVE-2015-8461,64,Application,ISC,Bind,9.7.0,P1,*,*
CVE-2015-8461,65,Application,ISC,Bind,9.7.0,*,*,*
CVE-2015-8461,66,Application,ISC,Bind,9.7.0,P2,*,*
CVE-2015-8461,67,Application,ISC,Bind,9.7.1,P2,*,*
CVE-2015-8461,68,Application,ISC,Bind,9.7.1,*,*,*
CVE-2015-8461,69,Application,ISC,Bind,9.7.1,P1,*,*
CVE-2015-8461,70,Application,ISC,Bind,9.7.1,RC1,*,*
CVE-2015-8461,71,Application,ISC,Bind,9.7.2,*,*,*
CVE-2015-8461,72,Application,ISC,Bind,9.7.2,P2,*,*
CVE-2015-8461,73,Application,ISC,Bind,9.7.2,P1,*,*
CVE-2015-8461,74,Application,ISC,Bind,9.7.2,P3,*,*
CVE-2015-8461,75,Application,ISC,Bind,9.7.2,RC1,*,*
CVE-2015-8461,76,Application,ISC,Bind,9.7.3,B1,*,*
CVE-2015-8461,77,Application,ISC,Bind,9.7.3,RC1,*,*
CVE-2015-8461,78,Application,ISC,Bind,9.7.3,*,*,*
CVE-2015-8461,79,Application,ISC,Bind,9.7.3,P1,*,*
CVE-2015-8461,80,Application,ISC,Bind,9.7.4,RC1,*,*
CVE-2015-8461,81,Application,ISC,Bind,9.7.4,P1,*,*
CVE-2015-8461,82,Application,ISC,Bind,9.7.4,B1,*,*
CVE-2015-8461,83,Application,ISC,Bind,9.7.4,*,*,*
CVE-2015-8461,84,Application,ISC,Bind,9.7.5,RC1,*,*
CVE-2015-8461,85,Application,ISC,Bind,9.7.5,B1,*,*
CVE-2015-8461,86,Application,ISC,Bind,9.7.5,*,*,*
CVE-2015-8461,87,Application,ISC,Bind,9.7.5,RC2,*,*
CVE-2015-8461,88,Application,ISC,Bind,9.7.6,*,*,*
CVE-2015-8461,89,Application,ISC,Bind,9.7.6,P1,*,*
CVE-2015-8461,90,Application,ISC,Bind,9.7.6,P2,*,*
CVE-2015-8461,91,Application,ISC,Bind,9.7.7,*,*,*
CVE-2015-8461,92,Application,ISC,Bind,9.8.0,P2,*,*
CVE-2015-8461,93,Application,ISC,Bind,9.8.0,P4,*,*
CVE-2015-8461,94,Application,ISC,Bind,9.8.0,B1,*,*
CVE-2015-8461,95,Application,ISC,Bind,9.8.0,A1,*,*
CVE-2015-8461,96,Application,ISC,Bind,9.8.0,P1,*,*
CVE-2015-8461,97,Application,ISC,Bind,9.8.0,RC1,*,*
CVE-2015-8461,98,Application,ISC,Bind,9.8.0,*,*,*
CVE-2015-8461,99,Application,ISC,Bind,9.8.1,B3,*,*
CVE-2015-8461,100,Application,ISC,Bind,9.8.1,P1,*,*
CVE-2015-8461,101,Application,ISC,Bind,9.8.1,B1,*,*
CVE-2015-8461,102,Application,ISC,Bind,9.8.1,B2,*,*
CVE-2015-8461,103,Application,ISC,Bind,9.8.1,*,*,*
CVE-2015-8461,104,Application,ISC,Bind,9.8.1,RC1,*,*
CVE-2015-8461,105,Application,ISC,Bind,9.8.2,B1,*,*
CVE-2015-8461,106,Application,ISC,Bind,9.8.2,RC2,*,*
CVE-2015-8461,107,Application,ISC,Bind,9.8.2,RC1,*,*
CVE-2015-8461,108,Application,ISC,Bind,9.8.3,P1,*,*
CVE-2015-8461,109,Application,ISC,Bind,9.8.3,*,*,*
CVE-2015-8461,110,Application,ISC,Bind,9.8.3,P2,*,*
CVE-2015-8461,111,Application,ISC,Bind,9.8.4,*,*,*
CVE-2015-8461,112,Application,ISC,Bind,9.8.5,P1,*,*
CVE-2015-8461,113,Application,ISC,Bind,9.8.5,P2,*,*
CVE-2015-8461,114,Application,ISC,Bind,9.8.5,B2,*,*
CVE-2015-8461,115,Application,ISC,Bind,9.8.5,B1,*,*
CVE-2015-8461,116,Application,ISC,Bind,9.8.5,RC2,*,*
CVE-2015-8461,117,Application,ISC,Bind,9.8.5,*,*,*
CVE-2015-8461,118,Application,ISC,Bind,9.8.5,RC1,*,*
CVE-2015-8461,119,Application,ISC,Bind,9.8.6,RC2,*,*
CVE-2015-8461,120,Application,ISC,Bind,9.8.6,B1,*,*
CVE-2015-8461,121,Application,ISC,Bind,9.8.6,RC1,*,*
CVE-2015-8461,122,Application,ISC,Bind,9.9.0,A2,*,*
CVE-2015-8461,123,Application,ISC,Bind,9.9.0,A1,*,*
CVE-2015-8461,124,Application,ISC,Bind,9.9.0,*,*,*
CVE-2015-8461,125,Application,ISC,Bind,9.9.0,RC4,*,*
CVE-2015-8461,126,Application,ISC,Bind,9.9.0,RC3,*,*
CVE-2015-8461,127,Application,ISC,Bind,9.9.0,B1,*,*
CVE-2015-8461,128,Application,ISC,Bind,9.9.0,RC2,*,*
CVE-2015-8461,129,Application,ISC,Bind,9.9.0,B2,*,*
CVE-2015-8461,130,Application,ISC,Bind,9.9.0,A3,*,*
CVE-2015-8461,131,Application,ISC,Bind,9.9.0,RC1,*,*
CVE-2015-8461,132,Application,ISC,Bind,9.9.1,P1,*,*
CVE-2015-8461,133,Application,ISC,Bind,9.9.1,P2,*,*
CVE-2015-8461,134,Application,ISC,Bind,9.9.1,*,*,*
CVE-2015-8461,135,Application,ISC,Bind,9.9.2,*,*,*
CVE-2015-8461,136,Application,ISC,Bind,9.9.3,P1,*,*
CVE-2015-8461,137,Application,ISC,Bind,9.9.3,B2,*,*
CVE-2015-8461,138,Application,ISC,Bind,9.9.3,RC1,*,*
CVE-2015-8461,139,Application,ISC,Bind,9.9.3,RC2,*,*
CVE-2015-8461,140,Application,ISC,Bind,9.9.3,P2,*,*
CVE-2015-8461,141,Application,ISC,Bind,9.9.3,B1,*,*
CVE-2015-8461,142,Application,ISC,Bind,9.9.3,*,*,*
CVE-2015-8461,143,Application,ISC,Bind,9.9.4,B1,*,*
CVE-2015-8461,144,Application,ISC,Bind,9.9.5,*,*,*
